Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:46:21.684000,LEC,16,,6.0,2.0,,,0 days 00:00:30.892000,0 days 00:00:40.825000,0 days 00:00:18.491000,0 days 00:45:22.368000,0 days 00:46:03.193000,0 days 00:46:21.684000,281.0,306.0,265.0,306.0,True,C1,6.0,False,Ferrari,0 days 00:44:51.476000,2025-04-04 06:32:18.974,12,,False,,False,True
0 days 00:53:35.409000,LEC,16,,7.0,2.0,,0 days 00:48:37.107000,,,,,,,,,,,False,C1,7.0,False,Ferrari,0 days 00:46:21.684000,2025-04-04 06:33:49.182,251,,False,,False,False
0 days 00:55:21.800000,LEC,16,,8.0,3.0,0 days 00:53:35.409000,,,0 days 00:00:46.855000,0 days 00:00:19.193000,,0 days 00:55:02.785000,0 days 00:55:21.800000,251.0,292.0,275.0,284.0,False,C3,1.0,True,Ferrari,0 days 00:53:35.409000,2025-04-04 06:41:02.907,1,,False,,False,False
0 days 00:56:50.417000,LEC,16,,9.0,3.0,,,0 days 00:00:30.623000,0 days 00:00:40.287000,0 days 00:00:17.707000,0 days 00:55:52.423000,0 days 00:56:32.710000,0 days 00:56:50.417000,281.0,308.0,273.0,305.0,True,C3,2.0,True,Ferrari,0 days 00:55:21.800000,2025-04-04 06:42:49.298,1,,False,,False,True
0 days 01:05:35.238000,LEC,16,,10.0,3.0,,0 days 00:59:05.453000,0 days 00:00:52.255000,0 days 00:00:53.201000,,0 days 00:57:42.755000,0 days 00:58:36.419000,,216.0,277.0,,,False,C3,3.0,True,Ferrari,0 days 00:56:50.417000,2025-04-04 06:44:17.915,15,,False,,False,False
0 days 01:07:23.533000,LEC,16,,11.0,4.0,0 days 01:05:35.238000,,,0 days 00:00:47.592000,0 days 00:00:23.946000,,0 days 01:06:59.673000,0 days 01:07:23.533000,254.0,288.0,278.0,228.0,False,C3,4.0,False,Ferrari,0 days 01:05:35.238000,2025-04-04 06:53:02.736,1,,False,,False,False
0 days 01:08:52.119000,LEC,16,,12.0,4.0,,,0 days 00:00:30.774000,0 days 00:00:40.226000,0 days 00:00:17.586000,0 days 01:07:54.307000,0 days 01:08:34.533000,0 days 01:08:52.119000,281.0,307.0,273.0,305.0,True,C3,5.0,False,Ferrari,0 days 01:07:23.533000,2025-04-04 06:54:51.031,1,,False,,False,True
0 days 01:11:17.480000,LEC,16,,13.0,4.0,,,0 days 00:00:51.543000,0 days 00:00:59.167000,0 days 00:00:34.651000,0 days 01:09:43.662000,0 days 01:10:42.829000,0 days 01:11:17.480000,166.0,265.0,276.0,190.0,False,C3,6.0,False,Ferrari,0 days 01:08:52.119000,2025-04-04 06:56:19.617,1,,False,,False,True
0 days 01:13:09.123000,LEC,16,,14.0,4.0,,0 days 01:13:09.123000,0 days 00:00:30.679000,,,0 days 01:11:48.263000,,,281.0,,,,False,C3,7.0,False,Ferrari,0 days 01:11:17.480000,2025-04-04 06:58:44.978,15,,False,,False,False
0 days 00:16:08.087000,STR,18,,1.0,1.0,0 days 00:13:59.431000,,,0 days 00:00:50.438000,0 days 00:00:38.409000,,0 days 00:15:29.916000,0 days 00:16:08.229000,258.0,283.0,269.0,114.0,False,C2,1.0,True,Aston Martin,0 days 00:13:59.431000,2025-04-04 06:01:26.929,1,,False,,False,False
0 days 00:17:38.932000,STR,18,,2.0,1.0,,,0 days 00:00:31.473000,0 days 00:00:41.452000,0 days 00:00:17.920000,0 days 00:16:39.560000,0 days 00:17:21.012000,0 days 00:17:38.932000,278.0,304.0,273.0,303.0,True,C2,2.0,True,Aston Martin,0 days 00:16:08.087000,2025-04-04 06:03:35.585,1,,False,,False,True
0 days 00:43:13.917000,STR,18,,3.0,1.0,,0 days 00:20:18.171000,0 days 00:00:57.720000,0 days 00:01:02.694000,,0 days 00:18:37.567000,0 days 00:19:39.577000,,154.0,274.0,,,False,C2,3.0,True,Aston Martin,0 days 00:17:38.932000,2025-04-04 06:05:06.430,125,,False,,False,False
0 days 00:45:15.697000,STR,18,,4.0,2.0,0 days 00:43:13.917000,,,0 days 00:00:49.029000,0 days 00:00:23.717000,,0 days 00:44:51.980000,0 days 00:45:15.715000,251.0,285.0,273.0,270.0,False,C3,1.0,True,Aston Martin,0 days 00:43:13.917000,2025-04-04 06:30:41.415,1,,False,,False,False
0 days 00:54:10.909000,STR,18,,5.0,2.0,,0 days 00:47:04.685000,0 days 00:00:30.967000,0 days 00:00:40.598000,,0 days 00:45:46.622000,0 days 00:46:27.262000,,277.0,307.0,,,False,C3,2.0,True,Aston Martin,0 days 00:45:15.697000,2025-04-04 06:32:43.195,125,,False,,False,False
0 days 00:56:08.426000,STR,18,,6.0,3.0,0 days 00:54:10.909000,,,0 days 00:00:46.254000,0 days 00:00:22.529000,,0 days 00:55:46.019000,0 days 00:56:08.426000,259.0,296.0,260.0,271.0,False,C3,3.0,False,Aston Martin,0 days 00:54:10.909000,2025-04-04 06:41:38.407,1,,False,,False,False
0 days 00:57:41.979000,STR,18,,7.0,3.0,,,0 days 00:00:33.015000,0 days 00:00:42.512000,0 days 00:00:18.026000,0 days 00:56:41.441000,0 days 00:57:23.953000,0 days 00:57:41.979000,265.0,301.0,262.0,300.0,False,C3,4.0,False,Aston Martin,0 days 00:56:08.426000,2025-04-04 06:43:35.924,1,,False,,False,True
0 days 01:05:44.848000,STR,18,,8.0,3.0,,0 days 00:59:53.048000,0 days 00:00:33.110000,,,0 days 00:58:15.121000,,,266.0,,,,False,C3,5.0,False,Aston Martin,0 days 00:57:41.979000,2025-04-04 06:45:09.477,15,,False,,False,False
0 days 01:07:37.085000,STR,18,,9.0,4.0,0 days 01:05:44.848000,,,0 days 00:00:44.938000,0 days 00:00:21.691000,,0 days 01:07:15.486000,0 days 01:07:37.596000,261.0,297.0,264.0,285.0,False,C3,6.0,False,Aston Martin,0 days 01:05:44.848000,2025-04-04 06:53:12.346,1,,False,,False,False
0 days 01:09:09.700000,STR,18,,10.0,4.0,,,0 days 00:00:32.676000,0 days 00:00:41.894000,0 days 00:00:18.045000,0 days 01:08:09.761000,0 days 01:08:51.655000,0 days 01:09:09.700000,271.0,300.0,263.0,301.0,False,C3,7.0,False,Aston Martin,0 days 01:07:37.085000,2025-04-04 06:55:04.583,1,,False,,False,True
0 days 01:10:42.978000,STR,18,,11.0,4.0,,,0 days 00:00:32.651000,0 days 00:00:42.379000,0 days 00:00:18.248000,0 days 01:09:42.351000,0 days 01:10:24.730000,0 days 01:10:42.978000,269.0,302.0,262.0,302.0,False,C3,8.0,False,Aston Martin,0 days 01:09:09.700000,2025-04-04 06:56:37.198,1,,False,,False,True
0 days 01:14:46.468000,STR,18,,12.0,4.0,,0 days 01:14:46.468000,0 days 00:00:32.566000,0 days 00:00:42.522000,,0 days 01:11:15.544000,0 days 01:11:58.092000,,,301.0,,303.0,False,C3,9.0,False,Aston Martin,0 days 01:10:42.978000,2025-04-04 06:58:10.476,15,,False,,False,False
0 days 00:15:15.057000,TSU,22,,1.0,1.0,0 days 00:13:12.902000,,,0 days 00:00:50.137000,0 days 00:00:20.313000,,0 days 00:14:54.978000,0 days 00:15:15.166000,227.0,274.0,272.0,275.0,False,C2,1.0,True,Red Bull Racing,0 days 00:13:12.902000,2025-04-04 06:00:40.400,1,,False,,False,False
0 days 00:16:45.682000,TSU,22,,2.0,1.0,,,0 days 00:00:31.637000,0 days 00:00:41.223000,0 days 00:00:17.765000,0 days 00:15:46.694000,0 days 00:16:27.917000,0 days 00:16:45.682000,277.0,303.0,270.0,302.0,True,C2,2.0,True,Red Bull Racing,0 days 00:15:15.057000,2025-04-04 06:02:42.555,1,,False,,False,True
0 days 00:19:17.427000,TSU,22,,3.0,1.0,,,0 days 00:00:58.453000,0 days 00:01:07.529000,0 days 00:00:25.659000,0 days 00:17:44.254000,0 days 00:18:51.833000,0 days 00:19:17.427000,126.0,187.0,267.0,170.0,False,C2,3.0,True,Red Bull Racing,0 days 00:16:45.682000,2025-04-04 06:04:13.180,1,,False,,False,False
0 days 00:43:07.370000,TSU,22,,4.0,1.0,,0 days 00:21:38.312000,,,,,,,,,,,False,C2,4.0,True,Red Bull Racing,0 days 00:19:17.427000,2025-04-04 06:06:44.925,125,,False,,False,False
0 days 00:44:59.371000,TSU,22,,5.0,2.0,0 days 00:43:07.370000,,,0 days 00:00:48.282000,0 days 00:00:21.010000,,0 days 00:44:38.449000,0 days 00:44:59.371000,260.0,273.0,273.0,259.0,False,C3,1.0,True,Red Bull Racing,0 days 00:43:07.370000,2025-04-04 06:30:34.868,1,,False,,False,False
0 days 00:56:11.910000,TSU,22,,6.0,2.0,,0 days 00:48:55.639000,0 days 00:00:30.966000,0 days 00:00:40.792000,,0 days 00:45:30.371000,0 days 00:46:11.184000,,279.0,305.0,,306.0,False,C3,2.0,True,Red Bull Racing,0 days 00:44:59.371000,2025-04-04 06:32:26.869,125,,False,,False,False
0 days 00:58:13.292000,TSU,22,,7.0,3.0,0 days 00:56:11.910000,,,0 days 00:00:45.558000,0 days 00:00:18.506000,,0 days 00:57:54.868000,0 days 00:58:13.292000,267.0,302.0,260.0,293.0,False,C2,5.0,False,Red Bull Racing,0 days 00:56:11.910000,2025-04-04 06:43:39.408,1,,False,,False,False
0 days 01:05:54.739000,TSU,22,,8.0,3.0,,0 days 01:00:19.704000,,,,,,,,,,,False,C2,6.0,False,Red Bull Racing,0 days 00:58:13.292000,2025-04-04 06:45:40.790,15,,False,,False,False
0 days 01:07:54.595000,TSU,22,,9.0,4.0,0 days 01:05:54.739000,,,0 days 00:00:43.172000,0 days 00:00:20.736000,,0 days 01:07:33.892000,0 days 01:07:54.658000,271.0,299.0,260.0,266.0,False,C2,7.0,False,Red Bull Racing,0 days 01:05:54.739000,2025-04-04 06:53:22.237,1,,False,,False,False
0 days 01:09:29.239000,TSU,22,,10.0,4.0,,,0 days 00:00:33.939000,0 days 00:00:42.471000,0 days 00:00:18.234000,0 days 01:08:28.534000,0 days 01:09:11.005000,0 days 01:09:29.239000,274.0,301.0,262.0,297.0,False,C2,8.0,False,Red Bull Racing,0 days 01:07:54.595000,2025-04-04 06:55:22.093,1,,False,,False,True
0 days 01:11:03.954000,TSU,22,,11.0,4.0,,,0 days 00:00:33.585000,0 days 00:00:42.833000,0 days 00:00:18.297000,0 days 01:10:02.824000,0 days 01:10:45.657000,0 days 01:11:03.954000,275.0,301.0,262.0,293.0,False,C2,9.0,False,Red Bull Racing,0 days 01:09:29.239000,2025-04-04 06:56:56.737,1,,False,,False,True
0 days 01:12:51.030000,TSU,22,,12.0,4.0,,0 days 01:12:51.030000,0 days 00:00:33.332000,,,0 days 01:11:37.341000,,,,,,,False,C2,10.0,False,Red Bull Racing,0 days 01:11:03.954000,2025-04-04 06:58:31.452,15,,False,,False,False
0 days 00:14:49.776000,ALB,23,,1.0,1.0,0 days 00:13:02.761000,,,0 days 00:00:46.702000,0 days 00:00:22.186000,,0 days 00:14:27.868000,0 days 00:14:49.947000,269.0,279.0,269.0,269.0,False,C1,1.0,True,Williams,0 days 00:13:02.761000,2025-04-04 06:00:30.259,1,,False,,False,False
0 days 00:16:21.166000,ALB,23,,2.0,1.0,,,0 days 00:00:31.941000,0 days 00:00:41.560000,0 days 00:00:17.889000,0 days 00:15:21.717000,0 days 00:16:03.277000,0 days 00:16:21.166000,277.0,304.0,271.0,304.0,True,C1,2.0,True,Williams,0 days 00:14:49.776000,2025-04-04 06:02:17.274,1,,False,,False,True
0 days 00:18:32.607000,ALB,23,,3.0,1.0,,,0 days 00:00:48.152000,0 days 00:00:54.952000,0 days 00:00:28.337000,0 days 00:17:09.318000,0 days 00:18:04.270000,0 days 00:18:32.607000,229.0,166.0,272.0,226.0,False,C1,3.0,True,Williams,0 days 00:16:21.166000,2025-04-04 06:03:48.664,1,,False,,False,True
0 days 00:44:05.543000,ALB,23,,4.0,1.0,,0 days 00:20:14.296000,0 days 00:00:31.067000,0 days 00:00:40.855000,,0 days 00:19:03.927000,0 days 00:19:44.827000,,279.0,309.0,,,False,C1,4.0,True,Williams,0 days 00:18:32.607000,2025-04-04 06:06:00.105,125,,False,,False,False
0 days 00:46:03.059000,ALB,23,,5.0,2.0,0 days 00:44:05.543000,,,0 days 00:00:47.916000,0 days 00:00:21.203000,,0 days 00:45:41.856000,0 days 00:46:03.059000,271.0,287.0,273.0,196.0,False,C3,1.0,True,Williams,0 days 00:44:05.543000,2025-04-04 06:31:33.041,1,,False,,False,False
0 days 00:57:12.911000,ALB,23,,6.0,2.0,,0 days 00:48:06.732000,,,,,,,,,,,False,C3,2.0,True,Williams,0 days 00:46:03.059000,2025-04-04 06:33:30.557,125,,False,,False,False
0 days 01:06:09.020000,ALB,23,,7.0,3.0,0 days 00:57:12.911000,0 days 00:59:11.266000,,0 days 00:00:45.888000,,,0 days 00:58:37.481000,,246.0,290.0,,,False,C3,3.0,False,Williams,0 days 00:57:12.911000,2025-04-04 06:44:40.409,15,,False,,False,False
0 days 01:08:09.505000,ALB,23,,8.0,4.0,0 days 01:06:09.020000,,,0 days 00:00:43.641000,0 days 00:00:19.717000,,0 days 01:07:49.955000,0 days 01:08:09.565000,270.0,299.0,272.0,301.0,False,C3,4.0,False,Williams,0 days 01:06:09.020000,2025-04-04 06:53:36.518,1,,False,,False,False
0 days 01:09:38.528000,ALB,23,,9.0,4.0,,,0 days 00:00:31.008000,0 days 00:00:40.336000,0 days 00:00:17.679000,0 days 01:08:40.513000,0 days 01:09:20.849000,0 days 01:09:38.528000,278.0,305.0,270.0,305.0,True,C3,5.0,False,Williams,0 days 01:08:09.505000,2025-04-04 06:55:37.003,1,,False,,False,True
0 days 01:12:02.105000,ALB,23,,10.0,4.0,,,0 days 00:00:50.004000,0 days 00:01:08.290000,0 days 00:00:25.283000,0 days 01:10:28.532000,0 days 01:11:36.822000,0 days 01:12:02.105000,144.0,135.0,273.0,188.0,False,C3,6.0,False,Williams,0 days 01:09:38.528000,2025-04-04 06:57:06.026,1,,False,,False,True
0 days 00:15:30.007000,HUL,27,,1.0,1.0,0 days 00:13:16.512000,,,0 days 00:00:54.740000,0 days 00:00:26.591000,,0 days 00:15:03.587000,0 days 00:15:30.119000,240.0,240.0,270.0,273.0,False,C1,1.0,True,Kick Sauber,0 days 00:13:16.512000,2025-04-04 06:00:44.010,1,,False,,False,False
0 days 00:17:00.854000,HUL,27,,2.0,1.0,,,0 days 00:00:31.651000,0 days 00:00:41.295000,0 days 00:00:17.901000,0 days 00:16:01.658000,0 days 00:16:42.953000,0 days 00:17:00.854000,278.0,302.0,270.0,300.0,True,C1,2.0,True,Kick Sauber,0 days 00:15:30.007000,2025-04-04 06:02:57.505,1,,False,,False,True
0 days 00:19:31.277000,HUL,27,,3.0,1.0,,,0 days 00:00:52.854000,0 days 00:01:04.501000,0 days 00:00:32.991000,0 days 00:17:53.895000,0 days 00:18:58.286000,0 days 00:19:31.296000,144.0,238.0,268.0,153.0,False,C1,3.0,True,Kick Sauber,0 days 00:17:00.854000,2025-04-04 06:04:28.352,1,,False,,False,False
0 days 00:44:51.855000,HUL,27,,4.0,1.0,,0 days 00:21:50.344000,,,,,,,,,,,False,C1,4.0,True,Kick Sauber,0 days 00:19:31.277000,2025-04-04 06:06:58.775,125,,False,,False,False
0 days 00:54:42.238000,HUL,27,,5.0,2.0,0 days 00:44:51.855000,0 days 00:46:45.591000,,0 days 00:00:45.572000,,,0 days 00:46:15.606000,,111.0,280.0,,283.0,False,C3,1.0,True,Kick Sauber,0 days 00:44:51.855000,2025-04-04 06:32:19.353,125,,False,,False,False
0 days 00:56:31.415000,HUL,27,,6.0,3.0,0 days 00:54:42.238000,,,0 days 00:00:45.940000,0 days 00:00:27.457000,,0 days 00:56:04.082000,0 days 00:56:31.551000,243.0,279.0,276.0,252.0,False,C3,2.0,False,Kick Sauber,0 days 00:54:42.238000,2025-04-04 06:42:09.736,1,,False,,False,False
0 days 00:58:00.477000,HUL,27,,7.0,3.0,,,0 days 00:00:30.988000,0 days 00:00:40.507000,0 days 00:00:17.567000,0 days 00:57:02.403000,0 days 00:57:42.910000,0 days 00:58:00.477000,279.0,307.0,273.0,305.0,True,C3,3.0,False,Kick Sauber,0 days 00:56:31.415000,2025-04-04 06:43:58.913,1,,False,,False,True
0 days 01:06:49.986000,HUL,27,,8.0,3.0,,0 days 01:00:00.735000,0 days 00:00:33.225000,,,0 days 00:58:33.920000,,,259.0,,,,False,C3,4.0,False,Kick Sauber,0 days 00:58:00.477000,2025-04-04 06:45:27.975,15,,False,,False,False
0 days 01:08:33.637000,HUL,27,,9.0,4.0,0 days 01:06:49.986000,,,0 days 00:00:43.733000,0 days 00:00:21.206000,,0 days 01:08:12.549000,0 days 01:08:33.705000,265.0,295.0,267.0,285.0,False,C1,5.0,False,Kick Sauber,0 days 01:06:49.986000,2025-04-04 06:54:17.484,1,,False,,False,False
0 days 01:10:05.834000,HUL,27,,10.0,4.0,,,0 days 00:00:32.627000,0 days 00:00:41.626000,0 days 00:00:17.944000,0 days 01:09:06.264000,0 days 01:09:47.890000,0 days 01:10:05.834000,274.0,301.0,265.0,303.0,False,C1,6.0,False,Kick Sauber,0 days 01:08:33.637000,2025-04-04 06:56:01.135,1,,False,,False,True
0 days 01:11:39.357000,HUL,27,,11.0,4.0,,,0 days 00:00:32.991000,0 days 00:00:42.311000,0 days 00:00:18.221000,0 days 01:10:38.825000,0 days 01:11:21.136000,0 days 01:11:39.357000,262.0,301.0,265.0,300.0,False,C1,7.0,False,Kick Sauber,0 days 01:10:05.834000,2025-04-04 06:57:33.332,1,,False,,False,True
0 days 01:13:41.264000,HUL,27,,12.0,4.0,,0 days 01:13:41.264000,0 days 00:00:32.526000,,,0 days 01:12:12.076000,,,271.0,,,,False,C1,8.0,False,Kick Sauber,0 days 01:11:39.357000,2025-04-04 06:59:06.855,15,,False,,False,False
0 days 00:14:44.238000,LAW,30,,1.0,1.0,0 days 00:12:55.918000,,,0 days 00:00:47.099000,0 days 00:00:20.077000,,0 days 00:14:24.400000,0 days 00:14:44.275000,252.0,276.0,270.0,260.0,False,C2,1.0,True,Racing Bulls,0 days 00:12:55.918000,2025-04-04 06:00:23.416,1,,False,,False,False
0 days 00:16:14.994000,LAW,30,,2.0,1.0,,,0 days 00:00:31.672000,0 days 00:00:41.140000,0 days 00:00:17.944000,0 days 00:15:15.910000,0 days 00:15:57.050000,0 days 00:16:14.994000,277.0,303.0,269.0,302.0,True,C2,2.0,True,Racing Bulls,0 days 00:14:44.238000,2025-04-04 06:02:11.736,1,,False,,False,True
0 days 00:18:38.264000,LAW,30,,3.0,1.0,,,0 days 00:00:49.007000,0 days 00:01:05.957000,0 days 00:00:28.306000,0 days 00:17:04.001000,0 days 00:18:09.958000,0 days 00:18:38.264000,173.0,202.0,204.0,162.0,False,C2,3.0,True,Racing Bulls,0 days 00:16:14.994000,2025-04-04 06:03:42.492,1,,False,,False,True
0 days 00:43:37.230000,LAW,30,,4.0,1.0,,0 days 00:20:59.890000,0 days 00:00:43.560000,,,0 days 00:19:22.030000,,,199.0,,,,False,C2,4.0,True,Racing Bulls,0 days 00:18:38.264000,2025-04-04 06:06:05.762,125,,False,,False,False
0 days 00:45:37.982000,LAW,30,,5.0,2.0,0 days 00:43:37.230000,,,0 days 00:00:45.100000,0 days 00:00:25.986000,,0 days 00:45:11.996000,0 days 00:45:38.059000,267.0,271.0,273.0,176.0,False,C2,4.0,False,Racing Bulls,0 days 00:43:37.230000,2025-04-04 06:31:04.728,1,,False,,False,False
0 days 00:54:19.128000,LAW,30,,6.0,2.0,,0 days 00:47:31.279000,0 days 00:00:31.154000,,,0 days 00:46:09.294000,,,280.0,,,,False,C2,5.0,False,Racing Bulls,0 days 00:45:37.982000,2025-04-04 06:33:05.480,125,,False,,False,False
0 days 00:56:16.832000,LAW,30,,7.0,3.0,0 days 00:54:19.128000,,,0 days 00:00:45.741000,0 days 00:00:29.211000,,0 days 00:55:47.863000,0 days 00:56:16.832000,265.0,276.0,272.0,216.0,False,C3,1.0,True,Racing Bulls,0 days 00:54:19.128000,2025-04-04 06:41:46.626,1,,False,,False,False
0 days 00:57:45.391000,LAW,30,,8.0,3.0,,,0 days 00:00:30.919000,0 days 00:00:40.044000,0 days 00:00:17.596000,0 days 00:56:47.751000,0 days 00:57:27.795000,0 days 00:57:45.391000,279.0,309.0,272.0,306.0,True,C3,2.0,True,Racing Bulls,0 days 00:56:16.832000,2025-04-04 06:43:44.330,1,,False,,False,True
0 days 01:06:24.282000,LAW,30,,9.0,3.0,,0 days 00:59:56.782000,0 days 00:00:35.521000,,,0 days 00:58:21.134000,,,254.0,,,,False,C3,3.0,True,Racing Bulls,0 days 00:57:45.391000,2025-04-04 06:45:12.889,15,,False,,False,False
0 days 01:08:14.828000,LAW,30,,10.0,4.0,0 days 01:06:24.282000,,,0 days 00:00:43.735000,0 days 00:00:18.629000,,0 days 01:07:56.299000,0 days 01:08:14.846000,267.0,299.0,260.0,298.0,False,C2,6.0,False,Racing Bulls,0 days 01:06:24.282000,2025-04-04 06:53:51.780,1,,False,,False,False
0 days 01:09:49.101000,LAW,30,,11.0,4.0,,,0 days 00:00:33.460000,0 days 00:00:42.582000,0 days 00:00:18.231000,0 days 01:08:48.288000,0 days 01:09:30.870000,0 days 01:09:49.101000,272.0,300.0,263.0,302.0,False,C2,7.0,False,Racing Bulls,0 days 01:08:14.828000,2025-04-04 06:55:42.326,1,,False,,False,True
0 days 01:11:22.763000,LAW,30,,12.0,4.0,,,0 days 00:00:32.982000,0 days 00:00:42.481000,0 days 00:00:18.199000,0 days 01:10:22.083000,0 days 01:11:04.564000,0 days 01:11:22.763000,270.0,303.0,264.0,303.0,False,C2,8.0,False,Racing Bulls,0 days 01:09:49.101000,2025-04-04 06:57:16.599,1,,False,,False,True
0 days 01:13:25.842000,LAW,30,,13.0,4.0,,0 days 01:13:25.842000,0 days 00:00:32.826000,,,0 days 01:11:55.763000,,,276.0,,,,False,C2,9.0,False,Racing Bulls,0 days 01:11:22.763000,2025-04-04 06:58:50.261,15,,False,,False,False
0 days 00:15:42.965000,OCO,31,,1.0,1.0,0 days 00:13:15.762000,,,0 days 00:00:55.120000,0 days 00:00:30.224000,,0 days 00:15:12.963000,0 days 00:15:43.119000,197.0,215.0,262.0,216.0,False,C2,1.0,True,Haas F1 Team,0 days 00:13:15.762000,2025-04-04 06:00:43.260,1,,False,,False,False
0 days 00:17:14.479000,OCO,31,,2.0,1.0,,,0 days 00:00:31.875000,0 days 00:00:41.635000,0 days 00:00:18.004000,0 days 00:16:14.840000,0 days 00:16:56.475000,0 days 00:17:14.479000,276.0,302.0,269.0,301.0,True,C2,2.0,True,Haas F1 Team,0 days 00:15:42.965000,2025-04-04 06:03:10.463,1,,False,,False,True
0 days 00:19:39.742000,OCO,31,,3.0,1.0,,,0 days 00:00:55.771000,0 days 00:01:05.812000,0 days 00:00:23.680000,0 days 00:18:10.250000,0 days 00:19:16.062000,0 days 00:19:39.742000,165.0,277.0,264.0,261.0,False,C2,3.0,True,Haas F1 Team,0 days 00:17:14.479000,2025-04-04 06:04:41.977,12,,False,,False,True
0 days 00:43:55.902000,OCO,31,,4.0,1.0,,0 days 00:22:10.469000,,,,,,,,,,,False,C2,4.0,True,Haas F1 Team,0 days 00:19:39.742000,2025-04-04 06:07:07.240,251,,False,,False,False
0 days 00:46:11.356000,OCO,31,,5.0,2.0,0 days 00:43:55.902000,,,0 days 00:00:54.932000,0 days 00:00:26.192000,,0 days 00:45:45.278000,0 days 00:46:11.356000,238.0,206.0,266.0,164.0,False,C3,1.0,True,Haas F1 Team,0 days 00:43:55.902000,2025-04-04 06:31:23.400,1,,False,,False,False
0 days 00:54:25.191000,OCO,31,,6.0,2.0,,0 days 00:48:26.123000,,,,,,,,,,,False,C3,2.0,True,Haas F1 Team,0 days 00:46:11.356000,2025-04-04 06:33:38.854,125,,False,,False,False
0 days 00:56:23.692000,OCO,31,,7.0,3.0,0 days 00:54:25.191000,,,0 days 00:00:47.898000,0 days 00:00:23.693000,,0 days 00:56:00.113000,0 days 00:56:23.692000,237.0,281.0,273.0,283.0,False,C3,3.0,False,Haas F1 Team,0 days 00:54:25.191000,2025-04-04 06:41:52.689,1,,False,,False,False
0 days 00:57:53.199000,OCO,31,,8.0,3.0,,,0 days 00:00:31.273000,0 days 00:00:40.564000,0 days 00:00:17.670000,0 days 00:56:54.965000,0 days 00:57:35.529000,0 days 00:57:53.199000,278.0,309.0,272.0,307.0,True,C3,4.0,False,Haas F1 Team,0 days 00:56:23.692000,2025-04-04 06:43:51.190,1,,False,,False,True
0 days 01:06:30.642000,OCO,31,,9.0,3.0,,0 days 00:59:59.501000,0 days 00:00:33.199000,,,0 days 00:58:26.509000,,,271.0,,,,False,C3,5.0,False,Haas F1 Team,0 days 00:57:53.199000,2025-04-04 06:45:20.697,15,,False,,False,False
0 days 01:08:21.443000,OCO,31,,10.0,4.0,0 days 01:06:30.642000,,,0 days 00:00:48.097000,0 days 00:00:20.604000,,0 days 01:08:00.940000,0 days 01:08:21.627000,262.0,300.0,266.0,297.0,False,C2,5.0,False,Haas F1 Team,0 days 01:06:30.642000,2025-04-04 06:53:58.140,1,,False,,False,False
0 days 01:09:53.372000,OCO,31,,11.0,4.0,,,0 days 00:00:32.354000,0 days 00:00:41.679000,0 days 00:00:17.896000,0 days 01:08:53.797000,0 days 01:09:35.476000,0 days 01:09:53.372000,273.0,303.0,266.0,305.0,False,C2,6.0,False,Haas F1 Team,0 days 01:08:21.443000,2025-04-04 06:55:48.941,1,,False,,False,True
0 days 01:11:25.935000,OCO,31,,12.0,4.0,,,0 days 00:00:32.424000,0 days 00:00:41.885000,0 days 00:00:18.254000,0 days 01:10:25.796000,0 days 01:11:07.681000,0 days 01:11:25.935000,269.0,303.0,266.0,302.0,False,C2,7.0,False,Haas F1 Team,0 days 01:09:53.372000,2025-04-04 06:57:20.870,1,,False,,False,True
0 days 01:13:32.374000,OCO,31,,13.0,4.0,,0 days 01:13:32.374000,0 days 00:00:32.209000,,,0 days 01:11:58.279000,,,277.0,,,,False,C2,8.0,False,Haas F1 Team,0 days 01:11:25.935000,2025-04-04 06:58:53.433,15,,False,,False,False
0 days 00:15:48.748000,HAM,44,,1.0,1.0,0 days 00:13:41.227000,,,0 days 00:00:46.050000,0 days 00:00:30.256000,,0 days 00:15:18.775000,0 days 00:15:48.932000,256.0,285.0,269.0,176.0,False,C1,1.0,True,Ferrari,0 days 00:13:41.227000,2025-04-04 06:01:08.725,1,,False,,False,False
0 days 00:17:18.698000,HAM,44,,2.0,1.0,,,0 days 00:00:31.178000,0 days 00:00:41.003000,0 days 00:00:17.769000,0 days 00:16:19.926000,0 days 00:17:00.929000,0 days 00:17:18.698000,277.0,304.0,271.0,303.0,True,C1,2.0,True,Ferrari,0 days 00:15:48.748000,2025-04-04 06:03:16.246,1,,False,,False,True
0 days 00:19:44.759000,HAM,44,,3.0,1.0,,,0 days 00:00:53.348000,0 days 00:01:04.214000,0 days 00:00:28.499000,0 days 00:18:12.046000,0 days 00:19:16.260000,0 days 00:19:44.759000,153.0,284.0,266.0,164.0,False,C1,3.0,True,Ferrari,0 days 00:17:18.698000,2025-04-04 06:04:46.196,12,,False,,False,True
0 days 00:43:21.761000,HAM,44,,4.0,1.0,,0 days 00:22:11.110000,,,,,,,,,,,False,C1,4.0,True,Ferrari,0 days 00:19:44.759000,2025-04-04 06:07:12.257,251,,False,,False,False
